Cia;Codigo;DescripciÃ³n de artÃ­culo;Cod Barra;Peso;Cupo;CUPO PALLET;UNI EMPAQUE;CÃ³digos de artÃ­-culos alternativos;Descrip 3 Artic;TipoAlmac;Linea;Costo Und;Cod Jerarq 5;Cod Jerarq 1;Jerarq1;Cod Jerarq 2;Jeraq Item 2;Cod Jerarq 3;Jerarq3;Jerarq4;Categoria;Grupo Productos;Grupo;Groupo VAS;Peligroso;Cod Pre-pack;Fe y Hr Creac;Registro de hora de modificaciÃ³n;Usuario de modificaciÃ³n;Mod Host?;Es principal;Modif Interf?;SKU Dummy?;Empaq C/OLA;Fecha Mod Cubis;Sigue InvAtrib A;Sigue InvAtrib B;Sigue InvAtrib C;Sigue InvAtrib D;Sigue InvAtrib E;Sigue InvAtrib F;Sigue InvAtrib G;Porc Toler Pack;Descrip 2 Artic;Estilo;Descripcion corta;SKU;Parte b;Parte c;Parte d;Parte e;Parte f;Std Pack Qty;Apilabilidad;UnMinDespacho;Total de unidades secundarias;Req Nro Lote;Seguimiento de número de serie;Manejo Decimal?;Usuario creado;UM principal
CLID;125995;Bolson Chip Fuego 25p 450g Bolsa BAR EXP;7503029445874;450;5;30;CT;125995;CT;;;1;100234;0;Cantidad de pallet;6;Envases por Bandeja;5;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;07/11/2025 15:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;125995;;;;;;6;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126102;Takis Xplosion 1p 200g Bolsa EXP CHI BAR;757528044978;200;16;64;CME;126102;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/12/2020 12:06;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126102;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126103;Takis Original 1p 200g Bolsa EXP CHI BAR;757528044985;200;16;64;CME;126103;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/12/2020 12:37;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126103;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126104;Takis Fuego 1p 200g Bolsa BAR EXP;757528044992;200;16;64;CME;126104;CME;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/12/2020 12:37;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126104;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126349;Chips Fuego 1p 55g Flow BAR EXP;7503030374125;55;35;64;CT;126349;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126349;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126350;Chips Jalapeno 1p 55g Flow BAR EXP;757528045180;55;35;64;CT;126350;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126350;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126433;Takis Wapas Fuego 1p 40g Bolsa BAR EXP;757528045296;40;30;112;CU;126433;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 19:44;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126433;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126434;Takis Wapas Fuego 1p 170g Bolsa BAR EXP;757528045302;170;12;64;CU;126434;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 20:14;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126434;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126437;Takis Wapas QuesLoc 1p 40g Bolsa BAR EXP;757528045333;40;30;112;CU;126437;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 20:14;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126437;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126438;Takis WapasQuesLoc 1p 170g Bolsa BAR EXP;757528045340;170;12;64;CU;126438;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 20:43;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;126438;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126565;TakisFuego 20C4OZ113.4g BOLSA BAR EXP;757528045449;113.4;20;112;CU;126565;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126565;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126566;Takis Fuego 42CT 2OZ56g BOLSA BAR EXP;757528045456;56.7;42;112;CU;126566;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126566;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;126576;TakisFuego 14p9.9OZ280g BOLSA BAR EXP;757528045531;280.7;14;72;CU;126576;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;126576;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127049;Takis Kettlez Fuego 20ct 2.5oz71g CASE EXP BAR;757528046361;71;20;112;CU;127049;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127049;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127062;Takis HotNuts Fueg 1p 90g Bolsa BAR EXP;757528046392;90;36;108;CU;127062;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 18:43;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127062;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127063;Takis HotNuts Orig 1p 90g Bolsa BAR EXP;757528046712;90;36;108;CU;127063;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 19:44;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127063;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127122;Takis Huakamoles 1p 56g FLOW BAR EXP;757528046491;56;36;108;CT;127122;CT;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127122;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127133;Big Mix Fuego 1p 25g Flow BAR;757528046507;25;50;72;CT;127133;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127133;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127207;Takis Dragon Sweet Chili 1Ct 9.88Oz 280G BAG BAR EXP;10757528046566;280;12;64;CU;127207;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127207;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127208;Takis Dragon Sweet Chili 1Ct 3.17Oz 90G BAG BAR EXP;10757528046573;90;18;112;CU;127208;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127208;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127243;Takis Huakamoles 1p 90g FLOW BAR EXP;757528046637;90;35;64;CT;127243;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127243;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127244;Takis Huakamoles 1p 190g FLOW BAR EXP;757528046644;190;12;135;CT;127244;CT;;;1;100234;0;Cantidad de pallet;15;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127244;;;;;;15;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127245;Takis Fuego 1ct 9.8OZ 280g FLOW BAR EXP;757528046651;280;14;72;CU;127245;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127245;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127280;Takis HotNuts Orig 1p 200g Bolsa BAR EXP;757528046408;200;30;72;CU;127280;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 19:14;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127280;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127281;Takis HotNuts Fueg 1p 200g Bolsa BAR EXP;757528046729;200;30;72;CU;127281;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;11/10/2021 19:14;27/07/2026 17:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127281;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127492;Mini Takis Fuego 25p 875g CJA BAR EXP;10757528047419;4375;1;72;CU;127492;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127492;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127529;Chips Fuego 1p 36g Flow BAR;757528047467;36;30;112;CT;127529;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127529;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127530;Chips Jalapeno 1p 36g Flow BAR;757528047474;36;30;112;CT;127530;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127530;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127531;Chips Sal 1p 36g Flow BAR;757528047481;36;30;112;CT;127531;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127531;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127566;Takis Hot Nuts Fuego 12p 3.2oz 90g CASE BAR EXP;757528047504;90;36;108;CU;127566;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127566;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127567;Takis Hot Nuts Flare 12p 3.2oz 90g CASE BAR EXP;757528047511;90;36;108;CU;127567;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127567;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127568;Takis Blue Heat 1ct 4OZ 113.4g FLOW BAR EXP;757528047528;113.4;20;112;CU;127568;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127568;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127595;TakisWaves Dragon SweetChili 10ct 6.7oz 190g CASE BAR EXP;10757528047532;190;10;64;CU;127595;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127595;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127599;Takis Waves Fuego 10ct 6.7oz 190g CASE BAR EXP;10757528047556;190;10;64;CU;127599;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127599;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127619;Takis Fuego 42p 45g FLOW BAR EXP;7500810001295;45;42;112;CU;127619;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127619;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127620;Takis Original 42p 45g FLOW BAR EXP;7500810001301;45;42;112;CU;127620;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127620;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127621;Takis Xplosion 42p 45g FLOW BAR EXP;7500810001318;45;42;112;CU;127621;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127621;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127666;Takis Waves Fuego Gcc 1ct 2.5oz 71g FLOW BAR EXP;7500810001592_127666;71;20;112;CU;127666;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127666;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127667;Takis Waves Fuego Gcc 1ct 8oz 227g FLOW BAR EXP;7500810001608_127667;227;12;64;CU;127667;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;FRIED CHIPS;;;127667;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127767;Pop Fuego 1p 25g FLOW BAR EXP;7500810003190;25;25;112;CT;127767;CT;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;14;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127767;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127799;Takis Original 24p 185g FLOW BAR EXP;7500810003657;185;24;64;CU;127799;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127799;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127800;Takis Fuego 24p 185g FLOW BAR EXP;7500810003664;185;24;64;CU;127800;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127800;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127811;Takis Xplosion 24p 185g FLOW BAR EXP;7500810003954;185;24;64;CU;127811;CU;;;1;100237;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127811;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127888;Mini Takis Fuego JOR 25p 30.8oz875g CASE BAR EXP;17500810004590;4375;1;64;CU;127888;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127888;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127890;Takis Fuego JOR 46p 1oz28g CASE BAR EXP;17500810004613;28;46;96;CU;127890;CU;;;1;100234;0;Cantidad de pallet;8;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127890;;;;;;8;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127891;Takis Fuego JOR 36p 2oz56g CASE BAR EXP;17500810004644;56;36;117;CU;127891;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;13;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127891;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127892;TakisFuego JOR 16p 4oz113.4g CASE BAR EXP;17500810004620;113.4;16;117;CU;127892;CU;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;13;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;CORN CHIPS;;;127892;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127992;Hot Nuts Fuego 1p 50g FLOW BAR EXP;7500810005903;50;72;108;CT;127992;CT;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127992;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127993;Hot Nuts Original 1p 80g FLOW BAR EXP;7500810005910;80;16;312;CT;127993;CT;;;1;100234;0;Cantidad de pallet;24;Envases por Bandeja;13;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127993;;;;;;24;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;127994;Hot Nuts Original 1p 50g FLOW BAR EXP;7500810005927;50;72;108;CT;127994;CT;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/01/2024 18:43;18/02/2026 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;NUTS;;;127994;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
